date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	status
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impB_no_variance_ratio_20260525_211019	HypothesisH434MaxMinDualHorizon	B_no_variance_ratio	0.04202761539478872	0.2992068304356907	-0.03065147610061192	88	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impC_no_vol_autocorr_20260525_211019	HypothesisH434MaxMinDualHorizon	C_no_vol_autocorr	0.0773074141189134	0.562544510250666	-0.024031708786823147	78	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impD_no_kyle_entropy_20260525_211019	HypothesisH434MaxMinDualHorizon	D_no_kyle_entropy	-0.011379920789331699	-0.1702418258229344	-0.046749731808680584	110	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impE_no_microstructure_20260525_211019	HypothesisH434MaxMinDualHorizon	E_no_microstructure	0.06732888703844209	0.38812955937263754	-0.025243217661838235	133	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impF_no_rolling_dstar_20260525_211019	HypothesisH434MaxMinDualHorizon	F_no_rolling_dstar	0.038859264766943236	0.3112291210532279	-0.019646177287296784	66	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impG_no_fracdiff_20260525_211019	HypothesisH434MaxMinDualHorizon	G_no_fracdiff	0.03348918328656314	0.2058846510554059	-0.024060283878501343	92	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impH_no_direction_20260525_211019	HypothesisH434MaxMinDualHorizon	H_no_direction	0.014232613451568232	0.03287348917541265	-0.023152497947760198	102	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impI_kronos_only_20260525_211019	HypothesisH434MaxMinDualHorizon	I_kronos_only	0.02106724886992062	0.12197340447103629	-0.03448039106065204	93	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impBASELINE_20260525_211019	HypothesisH481GoldenCrossPSAR	BASELINE	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impA_no_kronos_20260525_211019	HypothesisH481GoldenCrossPSAR	A_no_kronos	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impB_no_variance_ratio_20260525_211019	HypothesisH481GoldenCrossPSAR	B_no_variance_ratio	-0.001440008881591237	-0.06360597040201257	-0.04486038009369775	119	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impC_no_vol_autocorr_20260525_211019	HypothesisH481GoldenCrossPSAR	C_no_vol_autocorr	0.019220389234474666	0.1264708398320969	-0.04797315799193913	126	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impD_no_kyle_entropy_20260525_211019	HypothesisH481GoldenCrossPSAR	D_no_kyle_entropy	0.019220389234474666	0.1264708398320969	-0.04797315799193913	126	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impE_no_microstructure_20260525_211019	HypothesisH481GoldenCrossPSAR	E_no_microstructure	0.015111915633424067	0.11343726005752143	-0.0403335659488141	79	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impF_no_rolling_dstar_20260525_211019	HypothesisH481GoldenCrossPSAR	F_no_rolling_dstar	0.019220389234474666	0.1264708398320969	-0.04797315799193913	126	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impG_no_fracdiff_20260525_211019	HypothesisH481GoldenCrossPSAR	G_no_fracdiff	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impH_no_direction_20260525_211019	HypothesisH481GoldenCrossPSAR	H_no_direction	0.016783734121685656	0.14626789372014484	-0.027294283937365327	80	success
2026-05-25 22:35	HypothesisH481GoldenCrossPSAR_impI_kronos_only_20260525_211019	HypothesisH481GoldenCrossPSAR	I_kronos_only	0.016783734121685656	0.14626789372014484	-0.027294283937365327	80	success
2026-05-25 22:35	HypothesisH72AsymmetricRSIDrawdownShield_impBASELINE_20260525_211019	HypothesisH72AsymmetricRSIDrawdownShield	BASELINE	0.008523235858902245	-0.0012008584429859016	-0.04135035069127113	138	success
2026-05-25 22:35	HypothesisH72AsymmetricRSIDrawdownShield_impA_no_kronos_20260525_211019	HypothesisH72AsymmetricRSIDrawdownShield	A_no_kronos	0.008523235858902245	-0.0012008584429859016	-0.04135035069127113	138	success
