date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	win_rate	status
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmBASELINE_20260525_230111	HypothesisH37DynamicGridInformedGate	BASELINE	0.03686224501990765	0.2725821547110845	-0.03760626996048344	78		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmA_windows_short_20260525_230111	HypothesisH37DynamicGridInformedGate	A_windows_short	0.03135867559920791	0.21468146720147266	-0.04245659697351445	88		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmB_windows_long_20260525_230111	HypothesisH37DynamicGridInformedGate	B_windows_long	0.046171096977096315	0.30834389121375544	-0.03539753354965147	83		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmC_kronos_lookback_long_20260525_230111	HypothesisH37DynamicGridInformedGate	C_kronos_lookback_long	0.03686224501990765	0.2725821547110845	-0.03760626996048344	78		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH37DynamicGridInformedGate	D_kronos_lookback_short_more_paths	0.03686224501990765	0.2725821547110845	-0.03760626996048344	78		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmE_kronos_temp_low_20260525_230111	HypothesisH37DynamicGridInformedGate	E_kronos_temp_low	0.03686224501990765	0.2725821547110845	-0.03760626996048344	78		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmF_kronos_temp_high_20260525_230111	HypothesisH37DynamicGridInformedGate	F_kronos_temp_high	0.03686224501990765	0.2725821547110845	-0.03760626996048344	78		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmG_kronos_stride3_20260525_230111	HypothesisH37DynamicGridInformedGate	G_kronos_stride3	0.03686224501990765	0.2725821547110845	-0.03760626996048344	78		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH37DynamicGridInformedGate	H_vol_regime_asymmetric	0.06562875800755652	0.5312221784541011	-0.03675285072091439	71		success
2026-05-26 00:28	HypothesisH37DynamicGridInformedGate_prmI_entropy_high_granularity_20260525_230111	HypothesisH37DynamicGridInformedGate	I_entropy_high_granularity	0.03283455899373333	0.24370462531229634	-0.03812306526266096	74		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmBASELINE_20260525_230111	HypothesisH426RSIGarchBullBear	BASELINE	0.0504754617069294	0.1440592673448172	-0.028551658601515983	132		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmA_windows_short_20260525_230111	HypothesisH426RSIGarchBullBear	A_windows_short	-0.018911128569120028	-0.4320344746462001	-0.06820911206790514	143		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmB_windows_long_20260525_230111	HypothesisH426RSIGarchBullBear	B_windows_long	0.0047738452232581885	-0.03158049927547639	-0.027147867827031047	22		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmC_kronos_lookback_long_20260525_230111	HypothesisH426RSIGarchBullBear	C_kronos_lookback_long	0.0504754617069294	0.1440592673448172	-0.028551658601515983	132		success
